N,K,M,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std,BT_acc_mean,BT_acc_std,BT_wacc_mean,BT_wacc_std,BT_tau_mean,BT_tau_std,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std,RC_acc_mean,RC_acc_std,RC_wacc_mean,RC_wacc_std,RC_tau_mean,RC_tau_std,FactorBT_acc_mean,FactorBT_acc_std,FactorBT_wacc_mean,FactorBT_wacc_std,FactorBT_tau_mean,FactorBT_tau_std,CrowdBT_acc_mean,CrowdBT_acc_std,CrowdBT_wacc_mean,CrowdBT_wacc_std,CrowdBT_tau_mean,CrowdBT_tau_std,HTCV_acc_mean,HTCV_acc_std,HTCV_wacc_mean,HTCV_wacc_std,HTCV_tau_mean,HTCV_tau_std,HBTL_acc_mean,HBTL_acc_std,HBTL_wacc_mean,HBTL_wacc_std,HBTL_tau_mean,HBTL_tau_std
100,500,2000,0.7990100860595704,0.019380553820449297,0.9007069110870362,0.020553280864719314,0.5980202020202021,0.0387611229267918,0.8680000066757202,0.00929127008188085,0.9555034816265107,0.006363993122793373,0.7360000000000001,0.018582520561026675,0.868282824754715,0.00943543335337127,0.9554961860179901,0.006440620228976258,0.7365656565656566,0.01887089295606029,0.8583232223987579,0.008050983000306164,0.9499514162540436,0.007884051917146424,0.7166464646464646,0.016101960607154263,0.811555552482605,0.011508705644526931,0.9110649466514588,0.02358377537965425,0.6231111111111112,0.023017398475686002,0.7747676789760589,0.02172829119186048,0.8823022305965423,0.021640657837345024,0.5495353535353538,0.043456588149162846,0.8316767632961273,0.013985798892415248,0.9317267656326294,0.011921902253525851,0.6633535353535354,0.027971621165996354,0.7817777812480926,0.021299442221549,0.8858207285404205,0.021492921799214998,0.5635555555555556,0.04259889015340431
100,500,2500,0.8189292967319488,0.010798183227329434,0.9218349039554596,0.009107710534463236,0.6378585858585859,0.021596365900308057,0.8761010110378266,0.01117376152472221,0.9608098030090332,0.00968428248209237,0.7522020202020203,0.022347525517274407,0.875858587026596,0.01111193399121789,0.9606730997562408,0.009814023456370129,0.7517171717171719,0.02222387505331759,0.8682828307151794,0.008736991989202565,0.955675232410431,0.010807663447431632,0.7365656565656568,0.01747398842282087,0.8278383910655975,0.013103557084584265,0.9288915395736694,0.013618755442753417,0.6556767676767679,0.026207120832482445,0.8093333423137665,0.0064783935232150276,0.9128785252571106,0.015154192650537027,0.6186666666666667,0.012956788944687164,0.8427474677562714,0.011353894252583848,0.9407436192035675,0.008038246700289946,0.6854949494949496,0.02270778962879322,0.8187272846698761,0.011441928359837842,0.9213318586349487,0.012478042588232327,0.6374545454545455,0.022883851202375533
100,500,3000,0.8389090836048126,0.009259585407274777,0.9343508243560791,0.011175134521072863,0.677818181818182,0.018519160074592533,0.8849898993968963,0.007177297275230009,0.9666283309459687,0.00644139889747283,0.7699797979797982,0.014354583801513821,0.885030311346054,0.007211548423972849,0.9667693257331849,0.0063294197127284095,0.7700606060606063,0.01442311061400055,0.8748484909534454,0.00906314850267659,0.9618229985237121,0.007062325208571753,0.7496969696969698,0.01812629006699093,0.8389899015426636,0.012476280392834127,0.9353956758975983,0.01360527171262838,0.6779797979797981,0.02495256186932448,0.8210303127765656,0.008610158789998736,0.9252811968326569,0.01376621970263706,0.6420606060606062,0.01722032336461663,0.8573333323001862,0.01204312100130333,0.9488670706748963,0.012350755896474332,0.7146666666666668,0.02408623083136229,0.8298989832401276,0.010837401641753064,0.9310035526752471,0.01571001525974764,0.6597979797979799,0.02167480010274443
100,500,3500,0.8657777726650238,0.006979025748415693,0.9550800383090973,0.008367728242389336,0.7315555555555556,0.013958060989444127,0.8930100917816162,0.0077824797657375265,0.9705329716205597,0.008564212959575535,0.7860202020202021,0.015564945349151373,0.8931313157081604,0.007675711294519818,0.9706985890865326,0.008689630654512465,0.7862626262626264,0.015351408677806131,0.8836161613464355,0.009504163984842261,0.9660257816314697,0.009721936742690344,0.7672323232323234,0.019008329762157,0.850404042005539,0.008690733171094768,0.9467362046241761,0.012721461888526842,0.7008080808080809,0.0173814875830856,0.8438181757926941,0.010743765916131279,0.9425641834735871,0.011609764401254713,0.6876363636363638,0.021487543343217248,0.8684848427772522,0.011455461550368211,0.9568247497081757,0.007954407640306773,0.736969696969697,0.0229109079499596,0.8537979781627655,0.011892136564947293,0.9455019950866699,0.012783334839432208,0.7075959595959598,0.023784256302702974
100,500,4000,0.8776363611221314,0.008501707136290327,0.9635107398033143,0.004183522209260659,0.7552727272727274,0.01700338167149417,0.900323235988617,0.006478021551320179,0.9756353199481964,0.0058894045782509705,0.8006464646464646,0.01295603295455039,0.9003838360309601,0.0064825793615627455,0.9756560027599335,0.0058007235591867315,0.8007676767676768,0.012965164883607811,0.8905252516269684,0.008916599540966536,0.9706873953342438,0.007472932950875076,0.7810789789086713,0.017893236386481225,0.8576363623142242,0.010583247129487439,0.9479013979434967,0.01041108718793811,0.7152727272727274,0.02116651181286732,0.8515757620334625,0.010318877333880727,0.9465467870235443,0.007508908968076496,0.7031515151515153,0.020637765270782114,0.8701616168022156,0.006448876761845137,0.9588736891746521,0.007184305666914904,0.7403232323232325,0.012897751931924373,0.8663434386253357,0.010748232339637166,0.9569276690483093,0.007507950342424305,0.7326868686868689,0.021496468390172104
100,500,4500,0.892080819606781,0.0069594671188495045,0.9728555798530578,0.006213447105847938,0.7841616161616163,0.013918942690296313,0.9067676782608032,0.005287572849683347,0.9777123510837555,0.004877238479189933,0.8135353535353536,0.010575135288919063,0.9067070662975312,0.005304946422787248,0.9776727139949799,0.004976878445677284,0.8134141414141416,0.010609888679051181,0.8938585817813873,0.00925781390387358,0.9721595764160156,0.007269804106487487,0.7877171717171719,0.01851563369020634,0.8650707066059112,0.008128870951117806,0.9567949891090393,0.006042478695932534,0.7301414141414142,0.016257744420662645,0.8641818225383758,0.010155017207417839,0.9565058350563049,0.007168240732508242,0.7283636363636365,0.020310054566601184,0.8826060712337493,0.006658991975535261,0.9668648898601532,0.006921759791911965,0.7652121212121213,0.013317958690094162,0.88195960521698,0.009944661107650429,0.9663141787052154,0.007971792133305304,0.763919191919192,0.01988933776060567
100,500,5000,0.8985252439975738,0.005197887650349792,0.9760600090026855,0.004828285825495456,0.7970505050505051,0.010395779794069476,0.9090707004070282,0.003588285697043269,0.9793045520782471,0.004097891573702582,0.8181414141414143,0.007176581079327708,0.9091515183448792,0.0033599195204321625,0.9793693125247955,0.003988613305003453,0.8183030303030303,0.006719836943717304,0.8962424159049988,0.008339876273260598,0.9742506802082062,0.004728706103106566,0.7924848484848486,0.016679774459897764,0.8704848468303681,0.008168941417261972,0.9595789015293121,0.006390394345861763,0.7409696969696971,0.01633787721881704,0.8736363649368286,0.008906891801118054,0.9608391582965851,0.007493031513067426,0.7472727272727274,0.017813783556662275,0.8858989953994751,0.0047847737932332724,0.9694714844226837,0.005850064074258219,0.7717979797979799,0.009569532989470685,0.888767671585083,0.005890679596674448,0.9718198478221893,0.00489965975691626,0.7775353535353537,0.011781363696877637
100,500,10000,0.9344040393829346,0.007037178458324809,0.9899683058261871,0.0020337085360247887,0.868808080808081,0.014074357608343689,0.9311515092849731,0.007425336966906732,0.9882184624671936,0.0029926285255931747,0.8623030303030305,0.014850669804197466,0.9313939392566681,0.007464476779579254,0.9883037626743316,0.0029449187139497764,0.8627878787878789,0.0149289512132678,0.921292918920517,0.00548602240653949,0.9846051633358002,0.0038736003481016374,0.8425858585858587,0.010972059198379768,0.9266060531139374,0.008800777629396588,0.9880225718021393,0.0024501674359830397,0.8532121212121213,0.017601560068505863,0.9318383812904358,0.00602427410906606,0.9893424868583679,0.0017167096691116594,0.8637055027723528,0.012002890230796382,0.9346060574054718,0.007709156885711989,0.9900727093219757,0.0021964756047013925,0.8692121212121213,0.015418310991983725,0.9351515173912048,0.006635991571021129,0.9900735855102539,0.0019832904177756756,0.8703030303030305,0.01327197390356108
100,500,25000,0.9618585884571076,0.002514801151377415,0.9965838611125946,0.00040218748421151873,0.9237171717171719,0.0050296133558288564,0.9566464722156525,0.0030480290592731544,0.9953763663768769,0.0007407407583530805,0.9132929292929294,0.006096057927286386,0.956646466255188,0.0030560496973301124,0.9953623116016388,0.0007313780315654475,0.9132929292929294,0.006112104435507266,0.9510505080223084,0.003508470370219066,0.9941484034061432,0.0008542697783696955,0.9021010101010102,0.007016938417328191,0.9593737304210663,0.0025846770605287566,0.9961643397808075,0.0006154286987773548,0.9187474747474751,0.005169349205366157,0.9601010084152222,0.002864493131657169,0.9964606165885925,0.000545775609271205,0.9202020202020205,0.005728973791171376,0.9618585884571076,0.002661464298400786,0.9966364026069641,0.00044785784841774585,0.9237171717171719,0.005322916058302865,0.9619797945022583,0.0025899625994538623,0.9966008186340332,0.0005023595584716269,0.9239595959595963,0.005179917740779773
100,500,50000,0.9735151648521423,0.0028231537431698734,0.9983595371246338,0.00036368838989370085,0.9470303030303031,0.00564631105119876,0.9697171747684479,0.0020089691427671134,0.9977784037590027,0.0005799937128710497,0.9394343434343435,0.0040179172229309916,0.9698383927345275,0.0018930750631864803,0.9977873980998992,0.0005669646297281369,0.9396767676767677,0.003786141015520821,0.9673737287521362,0.0023873467310004414,0.9975063383579255,0.0005631776515658563,0.9347474747474749,0.0047746909540581,0.9729091048240661,0.0030456900536661967,0.9982771635055542,0.0004585258543373542,0.9458181818181819,0.006091369733155028,0.9731313169002533,0.0024692743354867877,0.9983048021793366,0.0003942572385606199,0.9462626262626264,0.0049385572818093,0.9735353648662567,0.0024955786518666484,0.9983714878559112,0.0003584723539877801,0.9470707070707073,0.004991166567008419,0.9736969709396363,0.0023848584981730164,0.9983917891979217,0.0003712473450975891,0.9473939393939397,0.004769730767959191
