N,K,M,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std,BT_acc_mean,BT_acc_std,BT_wacc_mean,BT_wacc_std,BT_tau_mean,BT_tau_std,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std,RC_acc_mean,RC_acc_std,RC_wacc_mean,RC_wacc_std,RC_tau_mean,RC_tau_std,FactorBT_acc_mean,FactorBT_acc_std,FactorBT_wacc_mean,FactorBT_wacc_std,FactorBT_tau_mean,FactorBT_tau_std,CrowdBT_acc_mean,CrowdBT_acc_std,CrowdBT_wacc_mean,CrowdBT_wacc_std,CrowdBT_tau_mean,CrowdBT_tau_std,HTCV_acc_mean,HTCV_acc_std,HTCV_wacc_mean,HTCV_wacc_std,HTCV_tau_mean,HTCV_tau_std,HBTL_acc_mean,HBTL_acc_std,HBTL_wacc_mean,HBTL_wacc_std,HBTL_tau_mean,HBTL_tau_std
200,500,25000,0.9497236132621765,0.0019215771610522855,0.9934840798377991,0.0005821491313483135,0.8994472361809045,0.003843153528643008,0.9420854270458221,0.0027877674636865254,0.9914394617080688,0.0008424834421087767,0.8841708542713567,0.00557553483735031,0.942115581035614,0.0027329831029918195,0.9914449870586395,0.0008565565983261319,0.8842311557788944,0.005465978622345861,0.9334974884986877,0.0027254673352922,0.988561886548996,0.0011295713237879019,0.8669949748743718,0.005450943499127571,0.9468542695045471,0.0025305041083635658,0.9929219245910644,0.0008433555556935458,0.8937085427135678,0.005061017549754526,0.9481356799602508,0.0018751743601144735,0.9931469023227691,0.000757699859940167,0.8962713567839196,0.003750360032547284,0.949804013967514,0.0018843037824570114,0.9935538411140442,0.0006081790989009832,0.8996080402010052,0.0037686298096464136,0.949924623966217,0.001964720686311221,0.9935897529125214,0.000607970202342414,0.8998492462311557,0.003929442604086299
200,1000,25000,0.9449547588825226,0.0034814519645396283,0.9923886835575104,0.0008775538929593022,0.8899095477386932,0.006962902270612473,0.9416733682155609,0.003064098609461521,0.9915622353553772,0.0007579952207911087,0.8833467336683416,0.006128189635972344,0.9417035162448884,0.0030593483972321616,0.9915605306625366,0.0007585586169021387,0.8834070351758794,0.006118688382037196,0.9337989926338196,0.0027110644601702812,0.9885758340358735,0.001388485099556822,0.8675979899497488,0.0054221454816987796,0.9403216183185578,0.0034487991649116254,0.9910008907318115,0.0007061586896054526,0.880643216080402,0.0068976068588520794,0.9428140640258789,0.0037334383677223326,0.9917480707168579,0.0009295439407025286,0.8856281407035175,0.007466870001716553,0.9453819155693054,0.002790677153059295,0.992433500289917,0.0007330794790519372,0.8907638190954774,0.005581365207985362,0.9453015089035034,0.0030754634911353876,0.9923931419849396,0.0008338676530210184,0.8906030150753768,0.00615092619720866
200,2000,25000,0.9404623091220856,0.0031344624164452942,0.9911199927330017,0.0008678051418800563,0.8809246231155778,0.006268940392611833,0.9415879428386689,0.003735822013114073,0.9913886547088623,0.0010971256435622517,0.8831758793969848,0.007471630139263854,0.9415829181671143,0.0037001650875759583,0.9913838505744934,0.001058092306369992,0.8831658291457286,0.007400322875875436,0.932376891374588,0.002710501923506819,0.9884232759475708,0.001503303148624463,0.864753768844221,0.0054209996952608265,0.9258944809436798,0.005442835640325739,0.986575597524643,0.002432833975627991,0.8517889447236181,0.010885684118803727,0.93426633477211,0.0036296906105728207,0.9893586039543152,0.0010681039416964716,0.8685326633165829,0.007259377949795323,0.9383969843387604,0.003401120418042777,0.9903818964958191,0.0011975150690158919,0.8767939698492462,0.006802238434219038,0.9393467426300048,0.0028060783399349123,0.9907195806503296,0.000952315161135825,0.8786934673366833,0.0056121452528450745
200,3000,25000,0.9329346716403961,0.004948673382845163,0.9891253530979156,0.0019004187622174867,0.8658693467336682,0.009897349459582235,0.9404271364212036,0.002610190868831137,0.9911959290504455,0.0015966298818970766,0.8808542713567838,0.005220377583333674,0.9405326664447784,0.0024980740213821043,0.9912289619445801,0.0015488988272055234,0.8810653266331657,0.004996137494494335,0.9326633155345917,0.0028184566274926013,0.9883669435977935,0.002385509802983851,0.865326633165829,0.005636927813791817,0.9080050349235534,0.007181751226495476,0.9788070023059845,0.0036569828825436584,0.8160100502512562,0.014363496881876983,0.9221658289432526,0.008401517620700148,0.9848211407661438,0.00408941060397789,0.8443316582914573,0.016803013241937826,0.9265929698944092,0.005399985425287363,0.9872454285621644,0.002344611939710499,0.8531859296482412,0.010799957165231673,0.9266733705997467,0.004889048436423713,0.9871253252029419,0.0022755369033334934,0.8533467336683417,0.009778104261378612
200,4000,25000,0.9289246201515198,0.0036426612631893737,0.9879369556903839,0.001569412032684331,0.8578492462311559,0.007285316150888608,0.9414321660995484,0.00320169139169205,0.9914375364780426,0.0008657351103775559,0.8828643216080401,0.006403398317485273,0.9415326535701751,0.0031444789052743043,0.9914457559585571,0.0008835864373976343,0.8830653266331657,0.006288960282817246,0.9333266258239746,0.0027871932974180527,0.9886740922927857,0.0013739305548806965,0.8666604537316533,0.005566471757025963,0.9063919663429261,0.006285622041650538,0.978697806596756,0.0026616107935072157,0.81278391959799,0.012571237377111598,0.9090552747249603,0.005150395504081638,0.9805670201778411,0.002843988835401737,0.8181105527638192,0.010300777030110656,0.9215025126934051,0.0042271078736427605,0.9854787528514862,0.0019711951261507273,0.8430050251256281,0.008454220938112064,0.9190351784229278,0.004538040136060333,0.9845517575740814,0.0022607405025324794,0.838070351758794,0.009076083602148718
200,5000,25000,0.9194673299789429,0.003536647787242998,0.9834867000579834,0.001386903663924362,0.8389346733668341,0.007073292292272596,0.9419045269489288,0.003923111129970684,0.9915852248668671,0.0011742525626793742,0.8838090452261305,0.007846208691690854,0.9419849276542663,0.0039077951068335415,0.9915782988071442,0.0011867100732561515,0.8839698492462311,0.007815613284629232,0.9340854227542877,0.003185322657547541,0.9890408098697663,0.0017618383979672908,0.8681708542713567,0.006370630637846671,0.9019045233726501,0.0038289666650160137,0.9761252284049988,0.003423937532264278,0.8038090452261306,0.00765792874277887,0.8968643248081207,0.005149317829875696,0.973330146074295,0.00308674918534557,0.7937286432160804,0.01029865875550398,0.9199748754501342,0.00415242100160144,0.983640193939209,0.00210043963622374,0.8399497487437186,0.008304846810352432,0.9079397022724152,0.002741152170744714,0.9785382151603699,0.0017587116078852777,0.8158793969849245,0.005482317636871197
200,5500,25000,0.9185125648975372,0.005300363319019406,0.983647620677948,0.0028441618963344142,0.8370251256281407,0.01060072375156378,0.9424321591854096,0.0032719832113355493,0.9913640439510345,0.0012878670574417359,0.8848643216080401,0.006543971658059686,0.942427134513855,0.0033814936764076107,0.9913703799247742,0.0012972620215057397,0.884854271356784,0.006763012637938098,0.9337990045547485,0.0024053703931171825,0.9884873867034912,0.002313938525756508,0.8675979899497488,0.004810743597224177,0.9011457324028015,0.004756471767952309,0.9760947525501251,0.003137396320527512,0.8022914572864321,0.009512954357005492,0.8946884393692016,0.006630530542959044,0.9731854438781739,0.004650636097195862,0.7893768844221104,0.013261080885655658,0.9177487373352051,0.005995663259251661,0.9825381875038147,0.0033869767825300606,0.8354974874371859,0.01199132705109623,0.907296484708786,0.00705190584517556,0.9786184191703796,0.004801163871569978,0.8145929648241206,0.014103822357996851
200,6000,25000,0.9139949679374695,0.004953263563623644,0.9818736732006073,0.002909619663571444,0.8279899497487436,0.009906535263310222,0.9415326714515686,0.003577610667951041,0.9914835691452026,0.0014639013235901838,0.8830653266331658,0.007155221309652205,0.9417185962200165,0.003592167080723064,0.9915004432201385,0.0014424558207215964,0.8834371859296481,0.007184320022135011,0.9327286422252655,0.0038994488184305584,0.988439416885376,0.0023472264830100473,0.8654572864321606,0.007798897839109079,0.9001055300235749,0.005366795764279719,0.9769432306289673,0.00294727719424669,0.800218066664087,0.01072724186435855,0.8905326664447785,0.008764171178218023,0.9712705790996552,0.004352938154689628,0.7810653266331657,0.017528352758473736,0.9201959729194641,0.006854121546258453,0.9841245949268341,0.0031649839249173555,0.840391959798995,0.013708222192277025,0.9024422228336334,0.0065471162516796775,0.9769688367843627,0.003801626829718194,0.8048844221105528,0.013094223937976046
200,8000,25000,0.9022412121295929,0.009805653783381772,0.9773579955101013,0.0050392373145704385,0.8044824120603014,0.019611292998175236,0.9411055326461792,0.004012171674852436,0.9914254069328308,0.0011035934846477878,0.8822110552763818,0.008024356246728748,0.9410954892635346,0.003956072302130715,0.9914315342903137,0.0010583384415257752,0.8821909547738693,0.007912146074463557,0.9333869338035583,0.003288691947592479,0.9888365387916564,0.0017272250033098695,0.8667738693467335,0.006577380772758461,0.8991256356239319,0.005705687420054121,0.9752453863620758,0.004138627375299438,0.7982512562814069,0.01141136880025828,0.8798140704631805,0.01160889367416096,0.9649699211120606,0.008944256782437604,0.7596281407035176,0.023217779310894273,0.9161306500434876,0.006509659054075472,0.9835980057716369,0.0026889007068110807,0.8322613065326634,0.01301932372796597,0.8893366873264312,0.01167290414048193,0.9711058020591736,0.006822161962174381,0.7786733668341709,0.02334579698170944
200,10000,25000,0.8911105632781983,0.006966517270507573,0.9702464520931244,0.005862647745249742,0.782221105527638,0.013933030545009849,0.9406030118465424,0.004597480246382004,0.9913381576538086,0.0012831166058144875,0.8812060301507536,0.00919496383435813,0.9406733572483063,0.0046331076114343025,0.9913434326648712,0.0012800924083638226,0.8813467336683415,0.009266222652755987,0.9330552816390991,0.0044170164300828246,0.9888651549816132,0.0017773598779220142,0.866110552763819,0.008834027931453435,0.8940954685211182,0.006229060160607151,0.9714533686637878,0.00420206113223565,0.7881909547738692,0.01245811649282604,0.8736432194709778,0.010505693959268357,0.9593774259090424,0.007901343212563439,0.7472864321608039,0.02101138371214162,0.9150854229927063,0.0041043803313748975,0.9812269151210785,0.0027633654081268885,0.8301708542713568,0.008208760742982584,0.8673115611076355,0.007222391951588768,0.9550028502941131,0.00686357349722857,0.7346231155778894,0.014444784585523555
